5 points/ms
29/03/2012

***
-47.7051330000,-48.0916010000,-48.0916010000,-47.8983670000,-48.3170400000,-48.4458630000,-47.0610210000,-47.7695450000,-47.9627780000,-49.2832090000,-52.6647990000,-52.9224440000,-55.5955100000,-40.6198970000,-41.5538600000,-42.2301780000
-47.5763110000,-48.1560120000,-47.9949840000,-47.8339560000,-48.2204230000,-48.5102740000,-47.1576380000,-47.8983670000,-47.8339560000,-49.5730590000,-52.6970040000,-52.8902380000,-55.5310990000,-40.2334300000,-41.3284210000,-42.4556170000
-47.7695450000,-48.1560120000,-48.1882180000,-47.7373390000,-48.2204230000,-48.4136570000,-47.0932270000,-48.0916010000,-47.9949840000,-49.4764420000,-52.7292100000,-53.3733220000,-55.4666870000,-40.2978410000,-41.2640100000,-42.1657670000
-47.4796940000,-48.3814510000,-48.0271900000,-47.7051330000,-48.2526290000,-48.3170400000,-47.1576380000,-47.6729280000,-47.8339560000,-49.4442370000,-52.8258270000,-53.4377330000,-55.5955100000,-40.2656350000,-41.4572430000,-42.1013560000
-47.6407220000,-48.1882180000,-48.1560120000,-47.8983670000,-48.3814510000,-48.3814510000,-47.0932270000,-47.7373390000,-48.1238060000,-49.3476200000,-52.7614150000,-53.5021450000,-55.2412480000,-40.5554860000,-41.6826830000,-42.1013560000
-47.6407220000,-48.1882180000,-48.1560120000,-47.9949840000,-48.1882180000,-48.3492460000,-46.9321990000,-47.5763110000,-48.1882180000,-49.2832090000,-52.9224440000,-53.2445000000,-55.2734540000,-40.5876920000,-41.4250380000,-42.0691500000
-47.6085170000,-48.3170400000,-48.0593950000,-47.8661620000,-48.1882180000,-48.1882180000,-46.9966100000,-47.7051330000,-48.1882180000,-49.4764420000,-53.0512660000,-53.4699390000,-55.1768370000,-40.6198970000,-41.3928320000,-42.0691500000
-47.5763110000,-48.3492460000,-47.8661620000,-48.1238060000,-48.1560120000,-48.2526290000,-47.0288150000,-47.9949840000,-47.9949840000,-49.4764420000,-52.9546490000,-53.4699390000,-55.2734540000,-40.5876920000,-41.8115050000,-42.3912060000
-47.5763110000,-48.2848350000,-48.0593950000,-48.0593950000,-48.0271900000,-48.0916010000,-47.2864600000,-47.8017500000,-47.9949840000,-49.3154140000,-53.0190600000,-53.3089110000,-55.1446310000,-40.6843080000,-41.5538600000,-42.4556170000
-47.6085170000,-48.3814510000,-48.2848350000,-48.1882180000,-47.8661620000,-48.2204230000,-47.3830770000,-47.8339560000,-47.9949840000,-49.4120310000,-52.9224440000,-53.5021450000,-55.0802200000,-40.6198970000,-41.5860660000,-42.3267950000
-47.5763110000,-48.3492460000,-48.3814510000,-47.9627780000,-47.8983670000,-48.1560120000,-47.3508720000,-47.7373390000,-48.0916010000,-49.3154140000,-53.0834720000,-53.1800880000,-55.1768370000,-40.5554860000,-41.3928320000,-42.6488510000
-47.7695450000,-48.2204230000,-48.2526290000,-47.9627780000,-47.9949840000,-48.0916010000,-47.2542550000,-47.7373390000,-47.8983670000,-49.3476200000,-53.1156770000,-53.1800880000,-55.1446310000,-40.6843080000,-41.4894490000,-42.4556170000
-47.5119000000,-47.6729280000,-48.2848350000,-47.9305730000,-48.0271900000,-48.1238060000,-47.3830770000,-47.8017500000,-48.0593950000,-49.3154140000,-52.9546490000,-53.4055280000,-55.0802200000,-40.7165140000,-41.5216550000,-42.5200290000
-47.6085170000,-48.1560120000,-48.2204230000,-48.1560120000,-47.9305730000,-48.1882180000,-47.3508720000,-47.5441050000,-47.8017500000,-49.2187970000,-53.0190600000,-53.2767050000,-54.9513970000,-40.6521030000,-41.3928320000,-42.5200290000
-47.6407220000,-48.2204230000,-48.1882180000,-47.8983670000,-48.1882180000,-48.1882180000,-47.2220490000,-47.8661620000,-47.8983670000,-49.3154140000,-52.9868550000,-53.3089110000,-54.7259580000,-40.7809250000,-41.5216550000,-42.6488510000
-47.5763110000,-48.0271900000,-48.0593950000,-47.8017500000,-48.1560120000,-48.3492460000,-47.4152830000,-47.9627780000,-47.8661620000,-49.2510030000,-52.9868550000,-53.2445000000,-55.3056590000,-41.0063650000,-41.4894490000,-42.7454680000
-47.4152830000,-48.2204230000,-48.0916010000,-47.8017500000,-48.3492460000,-48.1238060000,-47.3508720000,-47.8983670000,-47.8983670000,-49.3476200000,-53.0834720000,-53.1800880000,-55.2412480000,-40.9097480000,-41.4894490000,-42.6810570000
-47.5441050000,-48.1882180000,-47.9627780000,-48.0593950000,-48.1882180000,-48.0593950000,-47.5119000000,-47.8661620000,-47.8983670000,-49.1865920000,-53.0512660000,-53.2122940000,-55.2734540000,-40.9097480000,-41.4250380000,-42.8098790000
-47.5441050000,-48.0271900000,-48.2204230000,-47.8661620000,-48.1560120000,-48.1238060000,-47.2864600000,-47.8339560000,-47.8339560000,-49.0899750000,-53.0512660000,-53.1156770000,-55.1446310000,-41.1029810000,-41.2962150000,-43.1319360000
-47.7373390000,-47.9949840000,-48.1560120000,-47.7695450000,-48.3492460000,-48.0271900000,-47.2864600000,-47.9305730000,-47.6407220000,-49.2187970000,-53.0512660000,-53.0190600000,-55.2734540000,-41.2640100000,-41.3928320000,-42.9387020000
-47.6729280000,-47.8983670000,-47.9949840000,-47.9305730000,-48.3170400000,-48.1882180000,-47.1898440000,-47.8339560000,-47.6729280000,-48.9289470000,-53.2445000000,-53.2767050000,-55.2412480000,-40.8775420000,-41.2318040000,-42.9709070000
-47.6085170000,-47.9627780000,-47.8661620000,-48.0271900000,-48.3170400000,-48.0916010000,-47.0288150000,-47.9949840000,-47.8983670000,-49.0255640000,-53.2122940000,-53.5343500000,-55.2734540000,-40.9419530000,-41.3928320000,-42.9064960000
-47.6729280000,-47.8661620000,-47.9949840000,-47.9627780000,-48.2204230000,-48.1238060000,-47.0932270000,-47.8339560000,-47.7695450000,-49.0899750000,-53.1478830000,-53.2445000000,-55.3378650000,-40.9419530000,-41.3284210000,-43.0997300000
-47.6407220000,-47.9627780000,-48.0916010000,-48.0271900000,-48.3814510000,-48.3170400000,-47.1898440000,-47.7051330000,-48.0271900000,-49.0899750000,-53.1478830000,-53.1156770000,-55.3700700000,-40.7487200000,-41.3284210000,-43.0031130000
-48.0916010000,-47.8339560000,-47.9627780000,-47.9305730000,-48.3814510000,-48.1560120000,-47.0610210000,-48.0271900000,-47.9627780000,-49.1221810000,-53.4377330000,-53.2122940000,-55.3700700000,-40.9097480000,-41.3284210000,-42.9709070000
-47.9627780000,-47.9949840000,-48.0271900000,-47.9627780000,-48.1238060000,-48.3170400000,-46.9966100000,-47.8661620000,-48.0916010000,-49.3154140000,-53.4377330000,-53.2445000000,-55.4022760000,-40.8453360000,-41.2640100000,-43.0353190000
-47.9627780000,-47.8661620000,-48.2526290000,-48.1560120000,-48.2526290000,-48.4458630000,-46.9644040000,-47.8661620000,-47.9949840000,-49.1543860000,-53.1800880000,-53.1156770000,-55.1768370000,-40.6198970000,-41.1995980000,-42.9387020000
-48.0916010000,-47.8017500000,-48.2526290000,-48.2848350000,-48.1882180000,-48.1238060000,-47.3508720000,-47.6729280000,-47.9627780000,-49.2187970000,-53.2122940000,-53.2122940000,-55.2734540000,-40.7487200000,-41.3928320000,-42.7776740000
-47.9627780000,-47.6407220000,-48.0916010000,-48.2848350000,-48.2204230000,-48.2204230000,-47.3830770000,-47.7051330000,-48.1560120000,-49.3154140000,-53.0512660000,-53.2767050000,-55.5633040000,-40.3944580000,-41.3606260000,-42.9064960000
-47.7695450000,-47.6729280000,-48.0593950000,-48.1238060000,-48.2526290000,-48.3170400000,-47.4796940000,-47.6085170000,-47.9305730000,-49.3476200000,-53.2767050000,-53.0190600000,-55.3378650000,-40.6521030000,-41.3928320000,-42.6810570000
-47.7051330000,-47.5441050000,-47.8983670000,-48.2526290000,-48.0916010000,-48.1882180000,-47.0288150000,-47.7695450000,-47.9949840000,-49.0899750000,-53.1800880000,-53.0834720000,-55.4988930000,-40.6521030000,-41.5538600000,-42.7454680000
-47.9627780000,-47.7695450000,-48.0593950000,-48.3814510000,-48.0271900000,-48.2204230000,-46.9644040000,-47.7051330000,-48.1882180000,-49.2510030000,-53.2122940000,-53.1156770000,-55.4988930000,-40.5554860000,-41.5860660000,-42.8420850000
-47.8983670000,-47.7695450000,-47.9305730000,-48.5746850000,-48.1560120000,-48.0593950000,-47.1576380000,-47.8339560000,-47.8661620000,-49.2187970000,-53.2445000000,-53.1800880000,-55.4022760000,-40.4910750000,-41.4572430000,-42.6488510000
-47.7695450000,-47.8661620000,-48.1238060000,-48.5424790000,-48.2526290000,-48.0916010000,-47.1898440000,-47.8661620000,-48.0593950000,-49.3798260000,-53.5665560000,-53.0834720000,-55.4988930000,-40.6198970000,-41.2640100000,-42.5844400000
-47.9627780000,-47.9627780000,-47.9305730000,-48.3170400000,-48.1882180000,-48.0593950000,-46.9644040000,-47.8983670000,-47.8339560000,-49.0255640000,-53.5987620000,-53.1478830000,-55.5633040000,-40.4910750000,-41.3928320000,-42.7132620000
-47.7373390000,-47.9627780000,-48.0593950000,-48.2526290000,-48.0916010000,-47.8983670000,-47.1254320000,-47.7695450000,-47.8017500000,-49.1221810000,-53.2767050000,-53.2122940000,-55.4344820000,-40.6843080000,-41.4572430000,-42.7132620000
-47.9627780000,-47.8983670000,-48.0271900000,-48.3170400000,-48.3170400000,-47.8983670000,-47.1898440000,-47.9305730000,-47.7051330000,-49.2510030000,-53.2767050000,-53.1156770000,-55.1446310000,-40.4588690000,-41.4572430000,-42.6488510000
-47.7373390000,-47.6085170000,-48.1882180000,-48.1560120000,-48.1882180000,-47.8983670000,-47.2220490000,-47.8983670000,-47.8017500000,-49.1543860000,-53.5343500000,-53.1478830000,-55.1446310000,-40.4588690000,-41.6826830000,-42.6166460000
-47.8983670000,-47.8017500000,-47.9949840000,-48.0271900000,-48.2526290000,-47.9305730000,-47.1898440000,-48.0593950000,-47.6407220000,-49.1865920000,-53.6953780000,-53.0512660000,-55.2734540000,-40.5554860000,-41.5860660000,-42.5844400000
-47.9305730000,-47.5763110000,-48.1238060000,-48.2204230000,-48.0593950000,-47.8983670000,-47.3186660000,-47.8339560000,-47.6085170000,-49.0577690000,-53.6631730000,-53.0190600000,-55.2734540000,-40.5232800000,-41.4572430000,-42.3912060000
-48.0271900000,-47.6407220000,-48.3170400000,-48.2526290000,-48.2204230000,-48.0916010000,-47.5763110000,-47.7051330000,-47.7373390000,-48.9933580000,-53.4699390000,-53.2445000000,-55.3700700000,-40.5232800000,-41.4572430000,-42.5522340000
-48.0593950000,-47.7051330000,-48.0916010000,-48.0593950000,-48.1882180000,-47.9949840000,-47.4152830000,-47.7373390000,-47.5763110000,-48.9611530000,-53.3411170000,-53.0190600000,-55.4666870000,-40.3944580000,-41.4572430000,-42.5200290000
-48.1560120000,-47.6085170000,-48.3492460000,-48.3170400000,-48.2526290000,-47.6729280000,-47.4474880000,-48.0271900000,-47.6407220000,-48.8645360000,-53.5343500000,-53.0512660000,-55.4666870000,-40.5876920000,-41.4250380000,-42.2623840000
-47.9949840000,-47.5763110000,-48.2204230000,-48.2204230000,-48.1560120000,-47.8983670000,-47.4474880000,-48.0271900000,-47.5763110000,-49.0255640000,-53.5021450000,-52.9546490000,-55.3056590000,-40.6843080000,-41.4572430000,-42.2945890000
-48.0271900000,-47.6729280000,-48.3170400000,-48.1882180000,-48.1560120000,-48.1238060000,-47.3186660000,-47.7373390000,-47.5119000000,-48.9933580000,-53.5021450000,-52.9546490000,-55.1446310000,-40.7487200000,-41.4572430000,-42.4234120000
-48.0916010000,-47.6085170000,-48.0916010000,-48.0271900000,-48.2204230000,-47.8983670000,-47.4474880000,-47.9949840000,-47.4474880000,-48.9289470000,-53.4699390000,-52.6970040000,-55.3378650000,-40.5554860000,-41.3928320000,-42.3590010000
-48.1238060000,-47.4796940000,-48.1238060000,-47.8661620000,-48.2204230000,-47.9949840000,-47.5763110000,-48.0916010000,-47.5441050000,-48.8967410000,-53.4377330000,-52.8580320000,-55.4666870000,-40.5876920000,-41.2640100000,-42.3912060000
-47.9305730000,-47.3508720000,-48.1560120000,-48.1238060000,-48.2848350000,-48.1238060000,-47.1898440000,-47.8661620000,-47.5441050000,-48.8967410000,-53.4055280000,-52.9224440000,-55.4988930000,-40.4588690000,-41.3928320000,-42.3912060000
-47.7051330000,-47.3830770000,-48.2848350000,-48.1882180000,-48.2848350000,-48.2204230000,-47.3830770000,-48.0916010000,-47.5119000000,-48.8323300000,-53.4377330000,-52.8902380000,-55.5310990000,-40.6521030000,-41.5538600000,-42.2623840000
-48.1560120000,-47.4474880000,-48.3170400000,-48.2204230000,-48.3170400000,-48.0916010000,-47.4796940000,-47.8017500000,-47.5763110000,-48.7035080000,-53.4699390000,-53.1478830000,-55.4344820000,-40.6521030000,-41.4572430000,-42.2623840000
-48.0271900000,-47.2542550000,-48.0271900000,-48.0916010000,-48.3492460000,-47.8983670000,-47.3186660000,-47.9949840000,-47.7373390000,-48.9611530000,-53.3089110000,-53.0834720000,-55.6277150000,-40.3622520000,-41.5216550000,-42.2301780000
-48.0271900000,-47.3830770000,-48.2848350000,-47.8661620000,-48.4780680000,-48.0916010000,-47.3186660000,-47.9305730000,-47.4474880000,-48.9611530000,-53.1800880000,-52.9224440000,-55.5955100000,-40.5232800000,-41.6182710000,-42.2623840000
-47.7373390000,-47.5441050000,-48.4136570000,-48.0593950000,-48.4136570000,-48.1882180000,-47.3830770000,-47.9305730000,-47.6407220000,-48.9611530000,-53.4699390000,-53.0512660000,-55.6599210000,-40.2978410000,-41.4572430000,-42.4234120000
-47.9949840000,-47.4474880000,-48.1560120000,-47.9305730000,-48.4136570000,-48.3170400000,-47.4796940000,-48.0271900000,-47.6085170000,-49.1865920000,-53.3411170000,-53.1156770000,-55.5310990000,-40.4588690000,-41.4894490000,-42.1979730000
-48.1238060000,-47.2542550000,-48.0271900000,-47.9627780000,-48.1560120000,-48.0593950000,-47.4796940000,-48.1560120000,-47.5119000000,-49.2510030000,-53.2122940000,-53.2122940000,-55.6277150000,-40.4588690000,-41.3606260000,-42.1979730000
-47.9949840000,-47.3830770000,-47.8983670000,-47.7373390000,-48.2204230000,-48.1238060000,-47.5763110000,-48.0593950000,-47.7051330000,-49.1221810000,-53.3411170000,-53.1800880000,-56.0463880000,-40.5232800000,-41.5538600000,-42.0369440000
-47.8017500000,-47.6085170000,-48.0271900000,-48.0271900000,-48.5746850000,-48.1238060000,-47.4152830000,-48.1560120000,-47.7051330000,-49.1221810000,-53.2445000000,-53.2445000000,-55.6277150000,-40.4588690000,-41.3928320000,-42.3912060000
-47.7695450000,-47.5119000000,-48.1238060000,-48.0916010000,-48.4136570000,-48.3814510000,-47.4152830000,-47.9949840000,-47.5119000000,-49.2832090000,-53.1478830000,-53.3411170000,-55.4988930000,-40.3300470000,-41.6504770000,-42.1979730000
-48.0271900000,-47.4152830000,-48.3814510000,-47.9305730000,-48.2526290000,-48.3814510000,-47.1898440000,-48.0916010000,-47.9627780000,-49.3154140000,-52.8580320000,-53.3733220000,-55.6277150000,-40.3622520000,-41.7792990000,-42.2945890000
-47.9627780000,-47.6407220000,-48.3492460000,-48.3170400000,-48.2848350000,-48.0916010000,-47.3186660000,-48.2848350000,-47.6407220000,-49.1865920000,-53.2445000000,-53.1478830000,-55.4988930000,-40.1046070000,-41.8437110000,-42.1657670000
-47.6729280000,-47.6085170000,-48.4458630000,-48.0593950000,-48.2526290000,-48.2204230000,-47.4152830000,-48.1560120000,-47.5763110000,-49.0577690000,-53.1478830000,-52.9868550000,-55.4022760000,-40.2656350000,-41.9725330000,-42.0047390000
-47.8661620000,-47.7051330000,-48.5424790000,-48.2204230000,-48.3492460000,-48.3170400000,-47.5119000000,-48.1238060000,-47.5763110000,-49.0899750000,-53.0190600000,-53.2122940000,-55.5310990000,-40.1368130000,-41.7148880000,-42.1657670000
-47.8017500000,-47.8339560000,-48.3492460000,-48.2204230000,-48.1882180000,-48.3492460000,-47.4152830000,-47.8661620000,-47.6407220000,-48.9611530000,-52.8580320000,-53.4055280000,-55.4344820000,-40.3622520000,-41.9403280000,-42.0369440000
-47.8017500000,-47.6729280000,-48.4458630000,-48.1560120000,-48.3492460000,-48.0916010000,-47.4474880000,-47.8661620000,-47.6729280000,-49.0255640000,-52.9224440000,-53.2122940000,-55.2734540000,-40.1046070000,-41.9081220000,-41.9403280000
-47.7695450000,-47.6729280000,-48.3814510000,-48.0271900000,-48.4780680000,-47.9949840000,-47.5441050000,-48.2526290000,-47.8661620000,-48.8967410000,-52.9224440000,-53.2122940000,-55.4988930000,-40.2978410000,-41.8759160000,-42.2623840000
-47.9627780000,-47.6407220000,-48.2526290000,-48.1560120000,-48.4136570000,-48.0593950000,-47.6085170000,-48.0593950000,-47.6729280000,-48.9611530000,-53.0834720000,-53.3411170000,-55.5310990000,-40.3300470000,-41.9725330000,-41.8437110000
-47.8983670000,-47.7373390000,-48.1882180000,-48.1560120000,-48.3492460000,-48.1882180000,-47.5119000000,-47.8983670000,-47.7695450000,-48.8645360000,-52.9546490000,-53.4055280000,-55.4344820000,-40.2334300000,-41.8115050000,-41.9403280000
-47.8661620000,-47.6407220000,-48.3492460000,-48.1238060000,-48.1238060000,-48.0916010000,-47.6407220000,-47.8017500000,-47.3830770000,-49.1221810000,-52.9546490000,-53.3733220000,-55.4666870000,-40.3622520000,-41.8759160000,-42.0691500000
-47.8339560000,-47.8017500000,-48.1882180000,-47.9305730000,-48.0593950000,-48.0916010000,-47.5119000000,-47.9949840000,-47.7373390000,-49.2510030000,-53.1800880000,-53.3733220000,-55.4666870000,-40.2012240000,-41.8759160000,-42.3590010000
-48.0271900000,-47.8017500000,-48.1882180000,-47.6729280000,-48.3814510000,-48.1238060000,-47.3186660000,-47.9949840000,-47.6729280000,-48.9289470000,-53.2767050000,-53.1800880000,-55.5633040000,-40.2978410000,-41.6182710000,-42.1335610000
-47.9627780000,-47.7695450000,-48.2204230000,-47.8983670000,-48.0271900000,-48.0271900000,-47.4152830000,-47.9949840000,-47.6085170000,-48.9289470000,-53.3089110000,-53.2767050000,-55.5310990000,-40.4588690000,-41.6504770000,-42.0047390000
-48.1238060000,-47.8339560000,-48.3170400000,-47.9305730000,-48.4780680000,-48.0593950000,-47.5763110000,-47.8017500000,-47.5763110000,-49.0255640000,-53.1156770000,-53.3733220000,-55.4666870000,-40.4910750000,-41.3928320000,-42.0691500000
-48.0271900000,-47.8339560000,-48.1560120000,-47.8017500000,-48.4136570000,-48.0271900000,-47.4796940000,-47.9949840000,-47.5441050000,-49.0255640000,-53.1156770000,-53.1156770000,-55.2734540000,-40.2656350000,-41.8115050000,-41.8759160000
-51.2155460000,-51.0545180000,-51.4409850000,-51.2477510000,-51.7630410000,-51.3121630000,-50.7324620000,-51.3121630000,-51.1833400000,-52.4715650000,-56.5616780000,-56.2396220000,-58.6228380000,-43.9048700000,-45.0642730000,-45.3863290000
-50.4748170000,-50.4748170000,-50.6036390000,-50.5714330000,-51.0223120000,-50.4426110000,-49.6696760000,-50.4426110000,-49.9917320000,-51.4087800000,-55.5310990000,-55.6599210000,-57.6566690000,-42.9387020000,-44.2269270000,-44.5167770000
-49.8629100000,-49.7662930000,-49.9917320000,-49.7018820000,-50.2493770000,-49.8951150000,-49.2832090000,-49.4120310000,-49.4120310000,-50.9901060000,-55.0480140000,-55.0480140000,-56.9481460000,-42.0691500000,-43.6150200000,-44.1303100000
-49.5408540000,-49.1221810000,-49.3476200000,-49.2510030000,-49.8307040000,-49.3476200000,-48.8323300000,-49.1865920000,-48.8001240000,-50.3459940000,-54.6615470000,-54.4039020000,-56.5938840000,-41.9081220000,-43.0675240000,-43.5506090000
-48.8323300000,-48.7035080000,-49.0577690000,-49.0577690000,-49.5086480000,-48.9933580000,-48.4136570000,-48.6713020000,-48.5102740000,-50.0561440000,-54.3072850000,-53.9852290000,-56.2718280000,-41.3284210000,-42.4556170000,-43.1319360000
